Date,Store,Product_Item,Quantity,Sales,Promotion,Holiday
2024-05-22,Whitefield,Rice 5kg,114,39900,No,No
2024-05-22,Marathahalli,Coffee,161,45080,No,No
2024-05-22,Marathahalli,Tea Powder,96,13440,No,No
2024-05-22,Marathahalli,Rice 5kg,111,38850,Yes,No
2024-05-22,Marathahalli,Curd,22,770,No,No
2024-05-22,Marathahalli,Maggi,48,864,No,No
2024-05-22,Marathahalli,Potato,60,1680,No,No
2024-05-22,Marathahalli,Juice,65,3900,No,No
2024-05-22,Marathahalli,Detergent,179,37590,No,No
2024-05-22,Marathahalli,Bread,156,6240,No,No
2024-05-22,Marathahalli,Banana,70,3500,No,No
2024-05-22,Marathahalli,Apple,138,19320,No,No
2024-05-22,Marathahalli,Soap,196,8820,No,No
2024-05-22,Marathahalli,Soft Drink,200,9000,Yes,No
2024-05-22,Marathahalli,Eggs Pack,81,7290,Yes,No
2024-05-22,Marathahalli,Chips,140,2800,Yes,No
2024-05-22,Jayanagar,Apple,123,17220,No,No
2024-05-22,Jayanagar,Shampoo,35,9100,No,No
2024-05-22,Jayanagar,Soap,126,5670,No,No
2024-05-22,Jayanagar,Coffee,29,8120,Yes,No
2024-05-22,Jayanagar,Maggi,75,1350,Yes,No
2024-05-22,Jayanagar,Banana,145,7250,No,No
2024-05-22,Jayanagar,Biscuits,48,1200,Yes,No
2024-05-22,Jayanagar,Cheese,186,27900,No,No
2024-05-22,Jayanagar,Butter,32,3040,No,No
2024-05-22,Jayanagar,Toothpaste,81,7695,No,No
2024-05-22,Jayanagar,Milk 1L,35,1925,No,No
2024-05-22,Jayanagar,Eggs Pack,115,10350,No,No
2024-05-22,Jayanagar,Chips,178,3560,No,No
2024-05-22,Jayanagar,Chicken 1kg,179,46540,No,No
2024-05-23,BTM-2,Chocolate,108,3240,No,No
2024-05-23,BTM-2,Rice 5kg,69,24150,No,No
2024-05-23,BTM-2,Biscuits,33,825,No,No
2024-05-23,BTM-2,Coffee,112,31360,No,No
2024-05-23,BTM-2,Onion,116,3480,No,No
2024-05-23,BTM-2,Banana,68,3400,No,No
2024-05-23,BTM-2,Eggs Pack,35,3150,No,No
2024-05-23,BTM-2,Tea Powder,65,9100,No,No
2024-05-23,BTM-2,Soap,90,4050,No,No
2024-05-23,BTM-2,Soft Drink,31,1395,No,No
2024-05-23,BTM-2,Cheese,154,23100,Yes,No
2024-05-23,Koramangala,Milk 1L,44,2420,Yes,No
2024-05-23,Koramangala,Paneer,237,26070,Yes,No
2024-05-23,Koramangala,Coffee,170,47600,Yes,No
2024-05-23,Koramangala,Butter,102,9690,No,No
2024-05-23,Koramangala,Apple,151,21140,No,No
2024-05-23,Koramangala,Onion,81,2430,No,No
2024-05-23,Koramangala,Ice Cream,26,3120,No,No
2024-05-23,Koramangala,Maggi,117,2106,Yes,No
2024-05-23,Koramangala,Tomato,35,1225,No,No
2024-05-23,Koramangala,Juice,199,11940,No,No
2024-05-23,Koramangala,Rice 5kg,186,65100,No,No
2024-05-23,Koramangala,Toothpaste,20,1900,No,No
2024-05-23,Koramangala,Detergent,29,6090,No,No
2024-05-23,Koramangala,Shampoo,90,23400,No,No
2024-05-23,HSR Layout,Juice,113,6780,Yes,No
2024-05-23,HSR Layout,Cooking Oil,23,4140,No,No
2024-05-23,HSR Layout,Paneer,145,15950,No,No
2024-05-23,HSR Layout,Apple,78,10920,Yes,No
2024-05-23,HSR Layout,Milk 1L,128,7040,No,No
2024-05-23,HSR Layout,Shampoo,114,29640,No,No
2024-05-23,HSR Layout,Banana,88,4400,Yes,No
2024-05-23,HSR Layout,Coffee,253,70840,Yes,No
2024-05-23,HSR Layout,Onion,132,3960,Yes,No
2024-05-23,HSR Layout,Bread,65,2600,Yes,No
2024-05-23,HSR Layout,Chocolate,145,4350,No,No
2024-05-23,HSR Layout,Butter,96,9120,No,No
2024-05-23,HSR Layout,Baby Wash,73,13140,No,No
2024-05-23,Electronic City,Curd,108,3780,No,No
2024-05-23,Electronic City,Banana,77,3850,No,No
2024-05-23,Electronic City,Milk 1L,23,1265,No,No
2024-05-23,Electronic City,Butter,197,18715,No,No
2024-05-23,Electronic City,Shampoo,157,40820,No,No
2024-05-23,Electronic City,Chips,38,760,No,No
2024-05-23,Electronic City,Juice,114,6840,No,No
2024-05-23,Electronic City,Apple,63,8820,Yes,No
2024-05-23,Electronic City,Onion,104,3120,No,No
2024-05-23,Electronic City,Biscuits,84,2100,No,No
2024-05-23,Electronic City,Potato,40,1120,No,No
2024-05-23,Electronic City,Chicken 1kg,171,44460,Yes,No
2024-05-23,Electronic City,Paneer,192,21120,No,No
2024-05-23,Electronic City,Cheese,23,3450,No,No
2024-05-23,Electronic City,Chocolate,51,1530,No,No
2024-05-23,Electronic City,Maggi,179,3222,No,No
2024-05-23,Electronic City,Toothpaste,201,19095,Yes,No
2024-05-23,Electronic City,Baby Wash,42,7560,No,No
2024-05-23,Indiranagar,Milk 1L,75,4125,No,No
2024-05-23,Indiranagar,Cooking Oil,141,25380,No,No
2024-05-23,Indiranagar,Detergent,199,41790,No,No
2024-05-23,Indiranagar,Eggs Pack,117,10530,No,No
2024-05-23,Indiranagar,Shampoo,134,34840,No,No
2024-05-23,Indiranagar,Rice 5kg,150,52500,No,No
2024-05-23,Indiranagar,Soft Drink,176,7920,No,No
2024-05-23,Indiranagar,Chicken 1kg,30,7800,No,No
2024-05-23,Indiranagar,Soap,192,8640,No,No
2024-05-23,Indiranagar,Juice,65,3900,No,No
2024-05-23,Indiranagar,Face Wash,174,38280,No,No
2024-05-23,Indiranagar,Bread,150,6000,Yes,No
2024-05-23,Indiranagar,Paneer,146,16060,Yes,No
2024-05-23,Indiranagar,Potato,70,1960,No,No
2024-05-23,Indiranagar,Tomato,31,1085,No,No
2024-05-23,Indiranagar,Chips,40,800,No,No
2024-05-23,Indiranagar,Ice Cream,97,11640,No,No
2024-05-23,Indiranagar,Apple,93,13020,Yes,No
2024-05-23,Whitefield,Ice Cream,130,15600,No,No
2024-05-23,Whitefield,Paneer,73,8030,No,No
2024-05-23,Whitefield,Onion,109,3270,No,No
2024-05-23,Whitefield,Shampoo,41,10660,No,No
2024-05-23,Whitefield,Potato,100,2800,No,No
2024-05-23,Whitefield,Eggs Pack,115,10350,No,No
2024-05-23,Whitefield,Soft Drink,161,7245,No,No
2024-05-23,Whitefield,Maggi,148,2664,Yes,No
2024-05-23,Whitefield,Chocolate,206,6180,Yes,No
2024-05-23,Whitefield,Butter,47,4465,No,No
2024-05-23,Whitefield,Banana,117,5850,No,No
2024-05-23,Whitefield,Cheese,187,28050,No,No
2024-05-23,Whitefield,Baby Wash,202,36360,Yes,No
2024-05-23,Whitefield,Tea Powder,178,24920,No,No
2024-05-23,Whitefield,Biscuits,125,3125,No,No
2024-05-23,Whitefield,Tomato,81,2835,No,No
2024-05-23,Whitefield,Detergent,67,14070,Yes,No
2024-05-23,Marathahalli,Milk 1L,74,4070,Yes,No
2024-05-23,Marathahalli,Face Wash,26,5720,No,No
2024-05-23,Marathahalli,Soft Drink,146,6570,No,No
2024-05-23,Marathahalli,Apple,111,15540,Yes,No
2024-05-23,Marathahalli,Ice Cream,33,3960,Yes,No
2024-05-23,Marathahalli,Baby Wash,82,14760,No,No
2024-05-23,Marathahalli,Banana,117,5850,No,No
2024-05-23,Marathahalli,Soap,151,6795,No,No
2024-05-23,Marathahalli,Curd,139,4865,No,No
2024-05-23,Marathahalli,Toothpaste,191,18145,Yes,No
2024-05-23,Marathahalli,Detergent,119,24990,No,No
2024-05-23,Marathahalli,Rice 5kg,79,27650,Yes,No
2024-05-23,Marathahalli,Biscuits,100,2500,No,No
2024-05-23,Jayanagar,Detergent,71,14910,No,No
2024-05-23,Jayanagar,Curd,31,1085,No,No
2024-05-23,Jayanagar,Paneer,27,2970,No,No
2024-05-23,Jayanagar,Tea Powder,227,31780,Yes,No
2024-05-23,Jayanagar,Tomato,95,3325,No,No
2024-05-23,Jayanagar,Ice Cream,147,17640,No,No
2024-05-23,Jayanagar,Apple,235,32900,Yes,No
2024-05-23,Jayanagar,Potato,112,3136,No,No
2024-05-23,Jayanagar,Milk 1L,200,11000,Yes,No
2024-05-23,Jayanagar,Cooking Oil,55,9900,No,No
2024-05-23,Jayanagar,Banana,26,1300,Yes,No
2024-05-23,Jayanagar,Juice,68,4080,No,No
2024-05-23,Jayanagar,Onion,137,4110,No,No
2024-05-23,Jayanagar,Soap,149,6705,No,No
2024-05-23,Jayanagar,Bread,166,6640,Yes,No
2024-05-23,Jayanagar,Chicken 1kg,22,5720,No,No
2024-05-23,Jayanagar,Face Wash,150,33000,Yes,No
2024-05-24,BTM-2,Onion,148,4440,No,No
2024-05-24,BTM-2,Apple,166,23240,Yes,No
2024-05-24,BTM-2,Curd,250,8750,Yes,No
2024-05-24,BTM-2,Toothpaste,172,16340,No,No
2024-05-24,BTM-2,Chicken 1kg,60,15600,No,No
2024-05-24,BTM-2,Eggs Pack,45,4050,No,No
2024-05-24,BTM-2,Chips,174,3480,No,No
2024-05-24,BTM-2,Juice,22,1320,No,No
2024-05-24,BTM-2,Cheese,51,7650,No,No
2024-05-24,BTM-2,Bread,210,8400,Yes,No
2024-05-24,BTM-2,Shampoo,201,52260,Yes,No
2024-05-24,BTM-2,Detergent,87,18270,No,No
2024-05-24,BTM-2,Cooking Oil,231,41580,Yes,No
2024-05-24,BTM-2,Tomato,86,3010,No,No
2024-05-24,BTM-2,Face Wash,155,34100,No,No
2024-05-24,BTM-2,Ice Cream,161,19320,No,No
2024-05-24,Koramangala,Tomato,197,6895,No,No
2024-05-24,Koramangala,Apple,182,25480,No,No
2024-05-24,Koramangala,Face Wash,119,26180,No,No
2024-05-24,Koramangala,Butter,85,8075,Yes,No
2024-05-24,Koramangala,Baby Wash,97,17460,Yes,No
2024-05-24,Koramangala,Ice Cream,248,29760,Yes,No
2024-05-24,Koramangala,Onion,166,4980,Yes,No
2024-05-24,Koramangala,Tea Powder,126,17640,No,No
2024-05-24,Koramangala,Chocolate,34,1020,No,No
2024-05-24,Koramangala,Chicken 1kg,183,47580,No,No
2024-05-24,HSR Layout,Maggi,132,2376,No,No
2024-05-24,HSR Layout,Toothpaste,67,6365,Yes,No
2024-05-24,HSR Layout,Shampoo,154,40040,No,No
2024-05-24,HSR Layout,Baby Wash,25,4500,No,No
2024-05-24,HSR Layout,Chicken 1kg,40,10400,No,No
2024-05-24,HSR Layout,Milk 1L,101,5555,No,No
2024-05-24,HSR Layout,Curd,158,5530,No,No
2024-05-24,HSR Layout,Juice,104,6240,Yes,No
2024-05-24,HSR Layout,Butter,71,6745,No,No
2024-05-24,HSR Layout,Banana,119,5950,Yes,No
2024-05-24,HSR Layout,Ice Cream,50,6000,No,No
2024-05-24,HSR Layout,Coffee,191,53480,No,No
2024-05-24,HSR Layout,Detergent,119,24990,No,No
2024-05-24,HSR Layout,Chips,89,1780,No,No
2024-05-24,HSR Layout,Chocolate,172,5160,No,No
2024-05-24,HSR Layout,Cooking Oil,84,15120,No,No
2024-05-24,HSR Layout,Tea Powder,70,9800,No,No
2024-05-24,Electronic City,Juice,131,7860,No,No
2024-05-24,Electronic City,Butter,28,2660,No,No
2024-05-24,Electronic City,Chips,23,460,No,No
2024-05-24,Electronic City,Coffee,153,42840,No,No
2024-05-24,Electronic City,Baby Wash,122,21960,No,No
2024-05-24,Electronic City,Detergent,23,4830,No,No
2024-05-24,Electronic City,Bread,136,5440,Yes,No
2024-05-24,Electronic City,Cooking Oil,134,24120,No,No
2024-05-24,Electronic City,Maggi,124,2232,No,No
2024-05-24,Electronic City,Paneer,55,6050,No,No
2024-05-24,Electronic City,Chicken 1kg,224,58240,Yes,No
2024-05-24,Indiranagar,Curd,176,6160,No,No
2024-05-24,Indiranagar,Toothpaste,166,15770,No,No
2024-05-24,Indiranagar,Chocolate,179,5370,Yes,No
2024-05-24,Indiranagar,Tomato,54,1890,No,No
2024-05-24,Indiranagar,Tea Powder,140,19600,No,No
2024-05-24,Indiranagar,Onion,31,930,No,No
2024-05-24,Indiranagar,Maggi,190,3420,No,No
2024-05-24,Indiranagar,Soft Drink,58,2610,Yes,No
2024-05-24,Indiranagar,Banana,86,4300,No,No
2024-05-24,Indiranagar,Potato,101,2828,Yes,No
2024-05-24,Indiranagar,Shampoo,132,34320,No,No
2024-05-24,Indiranagar,Soap,162,7290,No,No
2024-05-24,Indiranagar,Face Wash,191,42020,No,No
2024-05-24,Indiranagar,Detergent,80,16800,No,No
2024-05-24,Indiranagar,Apple,71,9940,No,No
2024-05-24,Indiranagar,Ice Cream,55,6600,No,No
2024-05-24,Indiranagar,Baby Wash,111,19980,No,No
2024-05-24,Whitefield,Tea Powder,147,20580,No,No
2024-05-24,Whitefield,Maggi,184,3312,No,No
2024-05-24,Whitefield,Curd,211,7385,Yes,No
2024-05-24,Whitefield,Detergent,71,14910,No,No
2024-05-24,Whitefield,Chicken 1kg,186,48360,No,No
2024-05-24,Whitefield,Chips,260,5200,Yes,No
2024-05-24,Whitefield,Cheese,168,25200,No,No
2024-05-24,Whitefield,Apple,125,17500,No,No
2024-05-24,Whitefield,Soap,143,6435,No,No
2024-05-24,Whitefield,Eggs Pack,180,16200,No,No
2024-05-24,Whitefield,Bread,21,840,No,No
2024-05-24,Whitefield,Baby Wash,28,5040,No,No
2024-05-24,Whitefield,Cooking Oil,50,9000,Yes,No
2024-05-24,Whitefield,Biscuits,129,3225,No,No
2024-05-24,Marathahalli,Onion,169,5070,Yes,No
2024-05-24,Marathahalli,Shampoo,111,28860,No,No
2024-05-24,Marathahalli,Chicken 1kg,99,25740,No,No
2024-05-24,Marathahalli,Biscuits,99,2475,No,No
2024-05-24,Marathahalli,Maggi,29,522,No,No
2024-05-24,Marathahalli,Bread,57,2280,Yes,No
2024-05-24,Marathahalli,Cheese,152,22800,No,No
2024-05-24,Marathahalli,Tea Powder,122,17080,No,No
2024-05-24,Marathahalli,Eggs Pack,187,16830,No,No
2024-05-24,Marathahalli,Potato,96,2688,No,No
2024-05-24,Marathahalli,Paneer,21,2310,No,No
2024-05-24,Marathahalli,Banana,66,3300,No,No
2024-05-24,Marathahalli,Toothpaste,107,10165,No,No
2024-05-24,Marathahalli,Milk 1L,195,10725,No,No
2024-05-24,Marathahalli,Detergent,34,7140,No,No
2024-05-24,Marathahalli,Apple,70,9800,No,No
2024-05-24,Jayanagar,Rice 5kg,36,12600,No,No
2024-05-24,Jayanagar,Tea Powder,189,26460,Yes,No
2024-05-24,Jayanagar,Biscuits,96,2400,Yes,No
2024-05-24,Jayanagar,Cooking Oil,20,3600,No,No
2024-05-24,Jayanagar,Banana,111,5550,No,No
2024-05-24,Jayanagar,Onion,32,960,Yes,No
2024-05-24,Jayanagar,Cheese,89,13350,No,No
2024-05-24,Jayanagar,Chicken 1kg,57,14820,No,No
2024-05-24,Jayanagar,Bread,127,5080,No,No
2024-05-24,Jayanagar,Coffee,82,22960,No,No
2024-05-24,Jayanagar,Toothpaste,167,15865,No,No
2024-05-24,Jayanagar,Butter,191,18145,No,No
2024-05-25,BTM-2,Chocolate,93,2790,Yes,No
2024-05-25,BTM-2,Soft Drink,238,10710,No,No
2024-05-25,BTM-2,Tea Powder,82,11480,No,No
2024-05-25,BTM-2,Toothpaste,128,12160,No,No
2024-05-25,BTM-2,Tomato,207,7245,No,No
2024-05-25,BTM-2,Cooking Oil,121,21780,No,No
2024-05-25,BTM-2,Bread,42,1680,No,No
2024-05-25,BTM-2,Chicken 1kg,44,11440,No,No
2024-05-25,BTM-2,Ice Cream,122,14640,No,No
2024-05-25,BTM-2,Shampoo,186,48360,No,No
2024-05-25,BTM-2,Juice,93,5580,No,No
2024-05-25,BTM-2,Paneer,70,7700,Yes,No
2024-05-25,BTM-2,Face Wash,108,23760,No,No
2024-05-25,BTM-2,Eggs Pack,30,2700,No,No
2024-05-25,BTM-2,Curd,216,7560,No,No
2024-05-25,BTM-2,Apple,208,29120,No,No
2024-05-25,Koramangala,Coffee,39,10920,No,No
2024-05-25,Koramangala,Soap,168,7560,No,No
2024-05-25,Koramangala,Face Wash,63,13860,No,No
2024-05-25,Koramangala,Shampoo,218,56680,No,No
2024-05-25,Koramangala,Maggi,108,1944,No,No
2024-05-25,Koramangala,Banana,69,3450,No,No
2024-05-25,Koramangala,Tomato,226,7910,No,No
2024-05-25,Koramangala,Baby Wash,55,9900,No,No
2024-05-25,Koramangala,Potato,192,5376,Yes,No
2024-05-25,Koramangala,Soft Drink,216,9720,No,No
2024-05-25,Koramangala,Cheese,39,5850,Yes,No
2024-05-25,Koramangala,Detergent,267,56070,Yes,No
2024-05-25,Koramangala,Cooking Oil,195,35100,No,No
2024-05-25,Koramangala,Chicken 1kg,112,29120,No,No
2024-05-25,Koramangala,Tea Powder,212,29680,No,No
2024-05-25,Koramangala,Curd,201,7035,No,No
2024-05-25,Koramangala,Toothpaste,43,4085,No,No
2024-05-25,HSR Layout,Maggi,31,558,Yes,No
2024-05-25,HSR Layout,Face Wash,220,48400,No,No
2024-05-25,HSR Layout,Soft Drink,168,7560,No,No
2024-05-25,HSR Layout,Rice 5kg,174,60900,Yes,No
2024-05-25,HSR Layout,Onion,93,2790,No,No
2024-05-25,HSR Layout,Curd,231,8085,No,No
2024-05-25,HSR Layout,Apple,139,19460,No,No
2024-05-25,HSR Layout,Tea Powder,58,8120,No,No
2024-05-25,HSR Layout,Cooking Oil,92,16560,No,No
2024-05-25,HSR Layout,Banana,86,4300,No,No
2024-05-25,HSR Layout,Toothpaste,108,10260,No,No
2024-05-25,HSR Layout,Juice,215,12900,Yes,No
2024-05-25,HSR Layout,Bread,235,9400,Yes,No
2024-05-25,HSR Layout,Chips,196,3920,Yes,No
2024-05-25,HSR Layout,Shampoo,45,11700,No,No
2024-05-25,HSR Layout,Potato,205,5740,No,No
2024-05-25,Electronic City,Paneer,183,20130,No,No
2024-05-25,Electronic City,Maggi,45,810,No,No
2024-05-25,Electronic City,Shampoo,58,15080,Yes,No
2024-05-25,Electronic City,Baby Wash,144,25920,No,No
2024-05-25,Electronic City,Chocolate,219,6570,No,No
2024-05-25,Electronic City,Coffee,52,14560,No,No
2024-05-25,Electronic City,Butter,157,14915,Yes,No
2024-05-25,Electronic City,Potato,104,2912,No,No
2024-05-25,Electronic City,Face Wash,193,42460,No,No
2024-05-25,Electronic City,Apple,165,23100,No,No
2024-05-25,Electronic City,Chicken 1kg,39,10140,No,No
2024-05-25,Electronic City,Milk 1L,40,2200,No,No
2024-05-25,Electronic City,Juice,32,1920,No,No
2024-05-25,Electronic City,Ice Cream,31,3720,No,No
2024-05-25,Electronic City,Rice 5kg,222,77700,No,No
2024-05-25,Indiranagar,Maggi,225,4050,No,No
2024-05-25,Indiranagar,Biscuits,63,1575,No,No
2024-05-25,Indiranagar,Soft Drink,126,5670,No,No
2024-05-25,Indiranagar,Potato,70,1960,No,No
2024-05-25,Indiranagar,Toothpaste,227,21565,Yes,No
2024-05-25,Indiranagar,Ice Cream,132,15840,Yes,No
2024-05-25,Indiranagar,Chips,36,720,No,No
2024-05-25,Indiranagar,Coffee,181,50680,No,No
2024-05-25,Indiranagar,Tomato,158,5530,No,No
2024-05-25,Indiranagar,Detergent,175,36750,No,No
2024-05-25,Whitefield,Chips,105,2100,No,No
2024-05-25,Whitefield,Soap,300,13500,Yes,No
2024-05-25,Whitefield,Maggi,178,3204,No,No
2024-05-25,Whitefield,Ice Cream,162,19440,No,No
2024-05-25,Whitefield,Paneer,184,20240,No,No
2024-05-25,Whitefield,Cheese,146,21900,No,No
2024-05-25,Whitefield,Apple,208,29120,No,No
2024-05-25,Whitefield,Tea Powder,70,9800,Yes,No
2024-05-25,Whitefield,Tomato,132,4620,No,No
2024-05-25,Whitefield,Biscuits,156,3900,Yes,No
2024-05-25,Whitefield,Banana,74,3700,No,No
2024-05-25,Whitefield,Rice 5kg,110,38500,No,No
2024-05-25,Whitefield,Curd,190,6650,No,No
2024-05-25,Whitefield,Shampoo,54,14040,No,No
2024-05-25,Whitefield,Cooking Oil,220,39600,No,No
2024-05-25,Marathahalli,Detergent,275,57750,Yes,No
2024-05-25,Marathahalli,Baby Wash,52,9360,No,No
2024-05-25,Marathahalli,Ice Cream,140,16800,No,No
2024-05-25,Marathahalli,Onion,217,6510,No,No
2024-05-25,Marathahalli,Eggs Pack,87,7830,Yes,No
2024-05-25,Marathahalli,Maggi,39,702,Yes,No
2024-05-25,Marathahalli,Coffee,48,13440,Yes,No
2024-05-25,Marathahalli,Cheese,176,26400,No,No
2024-05-25,Marathahalli,Potato,117,3276,No,No
2024-05-25,Marathahalli,Apple,183,25620,No,No
2024-05-25,Marathahalli,Tomato,40,1400,No,No
2024-05-25,Marathahalli,Shampoo,169,43940,Yes,No
2024-05-25,Marathahalli,Juice,283,16980,Yes,No
2024-05-25,Marathahalli,Chocolate,123,3690,No,No
2024-05-25,Marathahalli,Biscuits,181,4525,No,No
2024-05-25,Jayanagar,Onion,175,5250,No,No
2024-05-25,Jayanagar,Maggi,207,3726,No,No
2024-05-25,Jayanagar,Apple,75,10500,No,No
2024-05-25,Jayanagar,Tea Powder,218,30520,No,No
2024-05-25,Jayanagar,Ice Cream,176,21120,No,No
2024-05-25,Jayanagar,Rice 5kg,230,80500,No,No
2024-05-25,Jayanagar,Paneer,80,8800,No,No
2024-05-25,Jayanagar,Soap,145,6525,No,No
2024-05-25,Jayanagar,Milk 1L,121,6655,No,No
2024-05-25,Jayanagar,Chocolate,50,1500,No,No
2024-05-26,BTM-2,Detergent,123,25830,No,No
2024-05-26,BTM-2,Potato,208,5824,No,No
2024-05-26,BTM-2,Cooking Oil,52,9360,No,No
2024-05-26,BTM-2,Chips,223,4460,No,No
2024-05-26,BTM-2,Toothpaste,100,9500,No,No
2024-05-26,BTM-2,Face Wash,58,12760,No,No
2024-05-26,BTM-2,Ice Cream,225,27000,No,No
2024-05-26,BTM-2,Butter,120,11400,No,No
2024-05-26,BTM-2,Juice,78,4680,No,No
2024-05-26,BTM-2,Soft Drink,229,10305,No,No
2024-05-26,BTM-2,Milk 1L,193,10615,No,No
2024-05-26,Koramangala,Milk 1L,25,1375,No,No
2024-05-26,Koramangala,Cheese,42,6300,No,No
2024-05-26,Koramangala,Soap,230,10350,No,No
2024-05-26,Koramangala,Tomato,245,8575,Yes,No
2024-05-26,Koramangala,Soft Drink,130,5850,No,No
2024-05-26,Koramangala,Banana,288,14400,Yes,No
2024-05-26,Koramangala,Juice,41,2460,Yes,No
2024-05-26,Koramangala,Coffee,50,14000,No,No
2024-05-26,Koramangala,Toothpaste,162,15390,No,No
2024-05-26,Koramangala,Eggs Pack,28,2520,No,No
2024-05-26,Koramangala,Cooking Oil,132,23760,No,No
2024-05-26,Koramangala,Onion,140,4200,Yes,No
2024-05-26,Koramangala,Baby Wash,138,24840,No,No
2024-05-26,Koramangala,Tea Powder,154,21560,No,No
2024-05-26,HSR Layout,Paneer,137,15070,Yes,No
2024-05-26,HSR Layout,Tea Powder,106,14840,No,No
2024-05-26,HSR Layout,Apple,62,8680,Yes,No
2024-05-26,HSR Layout,Biscuits,104,2600,Yes,No
2024-05-26,HSR Layout,Detergent,224,47040,No,No
2024-05-26,HSR Layout,Coffee,128,35840,No,No
2024-05-26,HSR Layout,Toothpaste,139,13205,No,No
2024-05-26,HSR Layout,Tomato,165,5775,No,No
2024-05-26,HSR Layout,Milk 1L,152,8360,No,No
2024-05-26,HSR Layout,Eggs Pack,134,12060,No,No
2024-05-26,HSR Layout,Chocolate,82,2460,No,No
2024-05-26,Electronic City,Cheese,89,13350,Yes,No
2024-05-26,Electronic City,Maggi,98,1764,No,No
2024-05-26,Electronic City,Juice,274,16440,Yes,No
2024-05-26,Electronic City,Onion,154,4620,No,No
2024-05-26,Electronic City,Shampoo,60,15600,No,No
2024-05-26,Electronic City,Eggs Pack,238,21420,No,No
2024-05-26,Electronic City,Bread,218,8720,No,No
2024-05-26,Electronic City,Chocolate,197,5910,Yes,No
2024-05-26,Electronic City,Milk 1L,180,9900,Yes,No
2024-05-26,Electronic City,Tea Powder,91,12740,No,No
2024-05-26,Electronic City,Curd,91,3185,No,No
2024-05-26,Electronic City,Soap,158,7110,Yes,No
2024-05-26,Indiranagar,Banana,42,2100,No,No
2024-05-26,Indiranagar,Potato,57,1596,No,No
2024-05-26,Indiranagar,Onion,40,1200,No,No
2024-05-26,Indiranagar,Shampoo,57,14820,No,No
2024-05-26,Indiranagar,Chips,202,4040,Yes,No
2024-05-26,Indiranagar,Butter,61,5795,No,No
2024-05-26,Indiranagar,Paneer,208,22880,No,No
2024-05-26,Indiranagar,Milk 1L,118,6490,Yes,No
2024-05-26,Indiranagar,Juice,164,9840,No,No
2024-05-26,Indiranagar,Curd,161,5635,Yes,No
2024-05-26,Indiranagar,Eggs Pack,136,12240,Yes,No
2024-05-26,Indiranagar,Tea Powder,78,10920,Yes,No
2024-05-26,Indiranagar,Soft Drink,225,10125,No,No
2024-05-26,Whitefield,Coffee,44,12320,No,No
2024-05-26,Whitefield,Paneer,69,7590,No,No
2024-05-26,Whitefield,Tea Powder,28,3920,No,No
2024-05-26,Whitefield,Toothpaste,189,17955,No,No
2024-05-26,Whitefield,Ice Cream,168,20160,No,No
2024-05-26,Whitefield,Rice 5kg,196,68600,No,No
2024-05-26,Whitefield,Potato,102,2856,No,No
2024-05-26,Whitefield,Cheese,163,24450,No,No
2024-05-26,Whitefield,Shampoo,214,55640,No,No
2024-05-26,Whitefield,Onion,186,5580,No,No
2024-05-26,Whitefield,Chicken 1kg,188,48880,No,No
2024-05-26,Whitefield,Bread,78,3120,No,No
2024-05-26,Whitefield,Biscuits,100,2500,No,No
2024-05-26,Whitefield,Soap,237,10665,No,No
2024-05-26,Whitefield,Detergent,27,5670,No,No
2024-05-26,Whitefield,Soft Drink,257,11565,Yes,No
2024-05-26,Whitefield,Tomato,43,1505,No,No
2024-05-26,Marathahalli,Face Wash,140,30800,No,No
2024-05-26,Marathahalli,Juice,183,10980,No,No
2024-05-26,Marathahalli,Tomato,140,4900,Yes,No
2024-05-26,Marathahalli,Chocolate,244,7320,Yes,No
2024-05-26,Marathahalli,Cheese,187,28050,No,No
2024-05-26,Marathahalli,Cooking Oil,114,20520,No,No
2024-05-26,Marathahalli,Milk 1L,117,6435,No,No
2024-05-26,Marathahalli,Rice 5kg,286,100100,Yes,No
2024-05-26,Marathahalli,Ice Cream,162,19440,No,No
2024-05-26,Marathahalli,Toothpaste,197,18715,Yes,No
2024-05-26,Marathahalli,Biscuits,40,1000,No,No
2024-05-26,Marathahalli,Coffee,229,64120,No,No
2024-05-26,Marathahalli,Soft Drink,226,10170,No,No
2024-05-26,Marathahalli,Eggs Pack,226,20340,No,No
2024-05-26,Marathahalli,Curd,179,6265,Yes,No
2024-05-26,Jayanagar,Maggi,40,720,Yes,No
2024-05-26,Jayanagar,Baby Wash,158,28440,No,No
2024-05-26,Jayanagar,Juice,150,9000,Yes,No
2024-05-26,Jayanagar,Butter,117,11115,No,No
2024-05-26,Jayanagar,Eggs Pack,207,18630,No,No
2024-05-26,Jayanagar,Potato,42,1176,No,No
2024-05-26,Jayanagar,Rice 5kg,232,81200,No,No
2024-05-26,Jayanagar,Chicken 1kg,161,41860,Yes,No
2024-05-26,Jayanagar,Paneer,270,29700,Yes,No
2024-05-26,Jayanagar,Apple,212,29680,No,No
2024-05-26,Jayanagar,Cooking Oil,70,12600,No,No
2024-05-26,Jayanagar,Detergent,195,40950,No,No
2024-05-26,Jayanagar,Curd,312,10920,Yes,No
2024-05-26,Jayanagar,Soap,278,12510,Yes,No
2024-05-26,Jayanagar,Banana,157,7850,No,No
2024-05-26,Jayanagar,Ice Cream,39,4680,Yes,No
2024-05-27,BTM-2,Onion,195,5850,No,No
